gid;nom;arrete_pref_numero;xy_precis;id_adr;adr_num;adr_voie;com_cp;com_insee;com_nom;lat_coor1;long_coor1;structure_siren;structure_type;structure_rais;structure_num;structure_voie;structure_cp;structure_insee;structure_com;_userid_creation;_userid_modification;_edit_datemaj;lieu_accessibilite;rdv_lundi;rdv_mardi;rdv_mercredi;rdv_jeudi;rdv_vendredi;rdv_samedi;rdv_dimanche;rdv;date_fermeture;date_ouverture;rdv_site_web;rdv_tel;rdv_tel2;rdv_modalites;rdv_consultation_prevaccination;centre_svi_repondeur;centre_fermeture;reserve_professionels_sante;centre_type
990099080;Hongrie;HUN;;;;;99080;99HUN;Budapest;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099081;Inde;IND;;;;;99081;99IND;New Delhi;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099082;Indonésie;IDN;;;;;99082;99IDN;Jakarta;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099083;Irak;IRQ;;;;;99083;99IRQ;Bagdad;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099084;Iran;IRN;;;;;99084;99IRN;Téhéran;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099085;Irlande;IRL;;;;;99085;99IRL;Dublin;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099086;Islande;ISL;;;;;99086;99ISL;Reykjavik;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099087;Israël;ISR;;;;;99087;99ISR;"";0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
1142;Maison médicale de garde de la Timone (professionnels de santé liéraux);;0.99999981073696;13205_8437_00281;264;Rue Saint Pierre;13005;13205;Marseille;43.2918;5.40292;130007982;8412Z;AGENCE REGIONALE DE SANTE DE PROVENCE ALPES COTE D'AZUR;132;BD DE PARIS;13003;13203;MARSEILLE 3;10366;20299;2021-09-07 14:10:12.780448;;14h-22h;14h-22h;14h-22h;14h-22h;14h-18h;8h-12h;fermé;t;;2021-01-18;https://partners.doctolib.fr/hopital-public/marseille/vaccinationliberaux?pid=practice-164400&enable_cookies_consent=1;04 13 42 90 98;;Fermé;;;f;t;
990099088;Italie;ITA;;;;;99088;99ITA;Rome;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099089;Jamaïque;JAM;;;;;99089;99JAM;Kingston;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099090;Japon;JPN;;;;;99090;99JPN;Tokyo;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
2586;Centre de vaccination Etat-major SDIS;;0.9999999223034;58303_0805_00001;1;Rue du Colonel Rimailho;58640;58303;Varennes-Vauzelles;47.005;3.13897;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;82;82;2021-05-11 12:04:55.118772;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;f;;2021-03-26;;;;;;;t;f;"{""Equipe mobile"",""Sécurité Civile""}"
990099091;Jordanie;JOR;;;;;99091;99JOR;Amman;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
2596;Vaccinodrome de Saint Barthélemy;;;;;Stade territorial de Saint-Jean;97133;97701;Saint-Barthelemy;17.9015;-62.8419;130008030;8412Z;AGENCE REGIONALE DE SANTE DE GUADELOUPE, SAINT-MARTIN ET SAINT-BARTHELEMY;;RUE DES ARCHIVES BISDARY;97113;97109;GOURBEYRE;10;10;2021-05-18 16:54:26.468828;;8h30 - 16h30;8h30 - 16h30;8h30 - 19h30;8h30 - 16h30;8h30 - 19h30;8h30 - 16h30;8h30 - 16h30;t;2021-06-04;2021-05-25;;;;;;f;f;;"{""Séc. Civ. concourant""}"
990099092;Kazakhstan;KAZ;;;;;99092;99KAZ;Nour-Soultan;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099093;Kénya;KEN;;;;;99093;99KEN;Nairobi;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
2168;GRAND CENTRE;;0.99999993724407;27229_2090_00026;26;Avenue du Maréchal Foch;27000;27229;Évreux;49.0234;1.136;130007900;;;;;;;;18097;18097;2021-03-25 10:55:03.477917;;;;;;;;;;;;;;;;;;t;;{}
990099094;Kirghizstan;KGZ;;;;;99094;99KGZ;Bichkek;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
1160;Espace La Cray - Voujeaucourt;;0.99999999568579;25632_0312_00005;;Rue au Fol;25420;25632;Voujeaucourt;47.4827;6.78179;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;18183;18183;2021-06-06 20:00:02.680373;oui;13:30-17:30;8:30-12:30/13:30-17:30;8:30-12:30/13:30-17:30;8:30-12:30/13:30-17:30;8:30-12:30/13:30-17:30;13:30-17:30;fermé;t;;2021-01-20;https://partners.doctolib.fr/centre-de-sante/voujeaucourt/centre-de-vaccination-ville-de-voujeaucourt?speciality_id=5494&enable_cookies_consent=1;+33363421013 ;;;;;f;f;{}
990099095;Kiribati;KIR;;;;;99095;99KIR;Bairiki;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099096;Kosovo;KOS;;;;;99096;99KOS;Pristina;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
2597;Vaccinodrome Saint Martin ;;;;;"""Village Carnaval"" - Galisbay  - Marigot";97150;97801;Saint Martin;18.0724;-63.0807;130008030;8412Z;AGENCE REGIONALE DE SANTE DE GUADELOUPE, SAINT-MARTIN ET SAINT-BARTHELEMY;;RUE DES ARCHIVES BISDARY;97113;97109;GOURBEYRE;10;13179;2021-08-17 18:02:05.57746;;8h - 16h;8h - 16h;8h - 16h;8h - 16h;8h - 16h;8h - 16h;fermé;t;2021-07-04;2021-05-04;;;;;;;t;;
434;Caisse Primaire d'Assurance Maladie des Deux-Sèvres;;0.99999498046526;79034_0002_00006;1;Rue de l'Angélique - Bessines;79000;79034;NIORT;46.2998;-0.492349;130007867;8412Z;AGENCE REGIONALE DE SANTE NOUVELLE-AQUITAINE;;;;;;18113;18692;2021-10-07 09:42:06.507509;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;t;2021-10-04;2021-01-14;https://partners.doctolib.fr/centre-de-sante/deux-sevres/centre-de-vaccination-covid-19-cpam-de-niort?speciality_id=5494&enable_cookies_consent=1;+33549773012;;;t;;f;f;
990099097;Koweït;KWT;;;;;99097;99KWT;Koweït;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099098;Laos;LAO;;;;;99098;99LAO;Vientiane;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
2607;Vaccimobile du Haut Beaujolais;;0.99999963306039;69018_wwwycd_00153;;R du Docteur Giraud;69430;69018;Beaujeu;46.1531;4.58863;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;RUE GARIBALDI;69003;69383;LYON 3EME;11598;11598;2021-05-20 11:21:19.178766;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;2021-05-24;;;;;;;t;;"{""Equipe mobile""}"
990099099;Lésotho;LSO;;;;;99099;99LSO;Maséru;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099100;Lettonie;LVA;;;;;99100;99LVA;Riga;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099101;Liban;LBN;;;;;99101;99LBN;Beyrouth;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
251;DINAN - CH (réservé PS);;0.99999600531103;22050_0260_00074;76;Rue Chateaubriand;22100;22050;Dinan;48.4451;-2.04645;130007966;8412Z;AGENCE REGIONALE DE SANTE DE BRETAGNE;6;PL DES COLOMBES;35000;35238;RENNES;18;18;2021-06-06 20:00:01.913422;;fermé;9h00-17h00;9h00-17h00;9h00-17h00;9h00-17h00;fermé;fermé;t;2021-01-29;2021-01-12;https://partners.doctolib.fr/centre-depistage-covid/saint-malo-et-dinan/gh-rance-emeraude-vaccination-covid?pid=practice-163106&enable_cookies_consent=1;;;;;;t;t;
990099102;Libéria;LBR;;;;;99102;99LBR;Monrovia;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099103;Libye;LBY;;;;;99103;99LBY;Tripoli;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099104;Liechtenstein;LIE;;;;;99104;99LIE;Vaduz;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099105;Lituanie;LTU;;;;;99105;99LTU;Vilnius;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099106;Luxembourg;LUX;;;;;99106;99LUX;Luxembourg;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
2611;SDIS 52;;0.99999974514116;52121_2180_00022;29;Rue du Vieux Moulin;52000;52121;Chaumont;48.1018;5.15317;130007834;8412Z;AGENCE REGIONALE DE SANTE GRAND EST;3;BD JOFFRE;54000;54395;NANCY;13424;13424;2021-05-20 08:45:10.783069;;fermé;fermé;fermé;fermé;fermé;fermé;fermé;;;2021-05-19;;;;;;;f;;"{""Séc. Civ. concourant""}"
990099107;Macédoine du Nord;MKD;;;;;99107;99MKD;Skopje;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
1523;Centre de vaccination de La Tour du Pin;38-2021-03-12-011;0.99999757089189;38509_0240_00007;7;Rue Claude Contamin;38110;38509;La Tour-du-Pin;45.5673;5.44103;130008071;8412Z;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;241;GARIBALDI RUE;69003;69383;LYON 3EME;173;24821;2021-10-26 10:37:32.431508;;8:00-16:00;8:00-16:00;12:00-20:00;8:00-16:00;8:00-16:00;8:00-16:00;fermé;t;2021-10-30;2021-03-01;https://partners.doctolib.fr/centre-de-vaccinations-internationales/la-tour-du-pin/centre-de-vaccination-de-la-tour-du-pin?pid=practice-173204&enable_cookies_consent=1;;;;t;;f;f;
990099108;Madagascar;MDG;;;;;99108;99MDG;Antananarivo (Tananarive);0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099109;Malaisie;MYS;;;;;99109;99MYS;Kuala Lumpur;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099110;Malawi;MWI;;;;;99110;99MWI;Lilongwé;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099111;Maldives;MDV;;;;;99111;99MDV;Malé;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099112;Mali;MLI;;;;;99112;99MLI;Bamako;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099113;Malte;MLT;;;;;99113;99MLT;La Valette;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099114;Maroc;MAR;;;;;99114;99MAR;Rabat;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099115;Marshall (Îles);MHL;;;;;99115;99MHL;Delap-Uliga-Darrit;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099116;Maurice;MUS;;;;;99116;99MUS;Port-Louis;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099117;Mauritanie;MRT;;;;;99117;99MRT;Nouakchott;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
990099118;Mexique;MEX;;;;;99118;99MEX;Mexico;0;0;130016538;8411Z;MINISTERE DES SOLIDARITES ET DE LA SANTE;"";"";"";;;;;;Centre fictif pour permettre l’enregistrement des français de l’étranger;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;Fermé au public;;;;;;;Hors France;f;;t;f;{}
422;FOUGERES - Espace Aumaillerie;;0.99999858720122;35324_0010_00001;1;Rue Louis Lumière;35133;35324;La Selle-en-Luitré;48.3344;-1.17127;130007966;8412Z;AGENCE REGIONALE DE SANTE DE BRETAGNE;6;PL DES COLOMBES;35000;35238;RENNES;18078;18;2021-07-29 15:03:39.955067;;9h-12h / 14h-17h;9h-12h / 14h-17h;9h-12h / 14h-17h;9h-12h / 14h-17h;9h-12h / 14h-17h;fermé;fermé;t;;2021-01-14;https://partners.doctolib.fr/centre-de-sante/fougères/centre-de-vaccination-de-fougeres?speciality_id=5494&enable_cookies_consent=1;+33805690821;;;;;f;f;
595;Salle polyvalente - Grandvillars;;0.99999992146551;90053_0175_00049;49;Rue des Grands Champs;90600;90053;Grandvillars;47.5391;6.97526;130007933;8412Z;AGENCE REGIONALE DE SANTE BOURGOGNE-FRANCHE-COMTE;2;PL DES SAVOIRS;21000;21231;DIJON;18183;22709;2021-10-18 15:14:01.241682;;08:00-13:00;13:00-18:00;08:00-18:00;08:00-13:00;13h00-18:00;fermé;fermé;t;;2021-01-18;https://partners.doctolib.fr/centre-de-vaccinations-internationales/belfort/centre-vaccination-du-territoire-de-belfort?pid=practice-164077?speciality_id=5494&enable_cookies_consent=1;;;;;;f;;"{""Séc. Civ. concourant""}"
